7/6/2019 16:55:28	IPA Ray	ESP R. BAUTISTA AGUT 23, SRB N. DJOKOVIC 1, SUI R. FEDERER 2, BEL D. GOFFIN 21, ESP R. NADAL 3, JPN K. NISHIKORI 8, USA S. QUERREY, CAN M. RAONIC 15	ESP R. BAUTISTA AGUT 23, SRB N. DJOKOVIC 1, SUI R. FEDERER 2, ESP R. NADAL 3	SRB N. DJOKOVIC 1, ESP R. NADAL 3	SRB N. DJOKOVIC 1	AUS A. BARTY 1, ROU S. HALEP 7, GBR J. KONTA 19, BEL E. MERTENS 21, CZE KA. PLISKOVA 3, UKR E. SVITOLINA 8, USA S. WILLIAMS 11, UKR D. YASTREMSKA	ROU S. HALEP 7, GBR J. KONTA 19, CZE KA. PLISKOVA 3, USA S. WILLIAMS 11	ROU S. HALEP 7, USA S. WILLIAMS 11	USA S. WILLIAMS 11
7/6/2019 17:16:34	Timmy	ESP R. BAUTISTA AGUT 23, SRB N. DJOKOVIC 1, SUI R. FEDERER 2, BEL D. GOFFIN 21, ESP R. NADAL 3, JPN K. NISHIKORI 8, USA S. QUERREY, CAN M. RAONIC 15	SRB N. DJOKOVIC 1, SUI R. FEDERER 2, ESP R. NADAL 3, CAN M. RAONIC 15	SRB N. DJOKOVIC 1, SUI R. FEDERER 2	SUI R. FEDERER 2	AUS A. BARTY 1, ROU S. HALEP 7, CZE P. KVITOVA 6, BEL E. MERTENS 21, CZE KA. PLISKOVA 3, UKR E. SVITOLINA 8, USA S. WILLIAMS 11, CHN S. ZHANG	AUS A. BARTY 1, ROU S. HALEP 7, CZE P. KVITOVA 6, CZE KA. PLISKOVA 3	AUS A. BARTY 1, CZE KA. PLISKOVA 3	AUS A. BARTY 1
7/7/2019 10:39:06	Nirjhar 	ESP R. BAUTISTA AGUT 23, SRB N. DJOKOVIC 1, SUI R. FEDERER 2, BEL D. GOFFIN 21, ESP R. NADAL 3, JPN K. NISHIKORI 8, USA S. QUERREY, CAN M. RAONIC 15	SRB N. DJOKOVIC 1, SUI R. FEDERER 2, ESP R. NADAL 3, JPN K. NISHIKORI 8	SRB N. DJOKOVIC 1, ESP R. NADAL 3	SRB N. DJOKOVIC 1	AUS A. BARTY 1, GBR J. KONTA 19, CZE P. KVITOVA 6, BEL E. MERTENS 21, USA A. RISKE, CZE B. STRYCOVA, ESP C. SUAREZ NAVARRO 30, USA S. WILLIAMS 11	AUS A. BARTY 1, GBR J. KONTA 19, CZE P. KVITOVA 6, USA S. WILLIAMS 11	AUS A. BARTY 1, CZE P. KVITOVA 6	AUS A. BARTY 1
7/7/2019 14:33:21	Henry	ESP R. BAUTISTA AGUT 23, SRB N. DJOKOVIC 1, SUI R. FEDERER 2, BEL D. GOFFIN 21, ESP R. NADAL 3, JPN K. NISHIKORI 8, USA S. QUERREY, CAN M. RAONIC 15	SRB N. DJOKOVIC 1, SUI R. FEDERER 2, ESP R. NADAL 3, CAN M. RAONIC 15	SRB N. DJOKOVIC 1, SUI R. FEDERER 2	SRB N. DJOKOVIC 1	AUS A. BARTY 1, ROU S. HALEP 7, CZE P. KVITOVA 6, BEL E. MERTENS 21, CZE KA. PLISKOVA 3, UKR E. SVITOLINA 8, USA S. WILLIAMS 11, CHN S. ZHANG	AUS A. BARTY 1, ROU S. HALEP 7, CZE P. KVITOVA 6, CZE KA. PLISKOVA 3	AUS A. BARTY 1, CZE KA. PLISKOVA 3	AUS A. BARTY 1
7/7/2019 14:38:10	DY	ESP R. BAUTISTA AGUT 23, ITA M. BERRETTINI 17, SRB N. DJOKOVIC 1, SUI R. FEDERER 2, BEL D. GOFFIN 21, ESP R. NADAL 3, JPN K. NISHIKORI 8, CAN M. RAONIC 15	SRB N. DJOKOVIC 1, SUI R. FEDERER 2, ESP R. NADAL 3, CAN M. RAONIC 15	SUI R. FEDERER 2, ESP R. NADAL 3	SUI R. FEDERER 2	AUS A. BARTY 1, USA C. GAUFF, ROU S. HALEP 7, CZE P. KVITOVA 6, BEL E. MERTENS 21, CZE KA. PLISKOVA 3, USA S. WILLIAMS 11, CHN S. ZHANG	AUS A. BARTY 1, USA C. GAUFF, ROU S. HALEP 7, USA S. WILLIAMS 11	USA C. GAUFF, USA S. WILLIAMS 11	ROU S. HALEP 7
7/7/2019 15:18:54	Collin 	ESP R. BAUTISTA AGUT 23, SRB N. DJOKOVIC 1, SUI R. FEDERER 2, BEL D. GOFFIN 21, ESP R. NADAL 3, JPN K. NISHIKORI 8, USA S. QUERREY, CAN M. RAONIC 15	SRB N. DJOKOVIC 1, SUI R. FEDERER 2, ESP R. NADAL 3, CAN M. RAONIC 15	SRB N. DJOKOVIC 1, ESP R. NADAL 3	ESP R. NADAL 3	AUS A. BARTY 1, ROU S. HALEP 7, CZE P. KVITOVA 6, BEL E. MERTENS 21, CZE KA. PLISKOVA 3, UKR E. SVITOLINA 8, USA S. WILLIAMS 11, UKR D. YASTREMSKA	AUS A. BARTY 1, ROU S. HALEP 7, CZE P. KVITOVA 6, CZE KA. PLISKOVA 3	AUS A. BARTY 1, CZE KA. PLISKOVA 3	CZE KA. PLISKOVA 3
